fy,dept,department_title,char_,character_title,sub_obj,sub_obj_title,doc_ref_no_prefix,doc_ref_no_prefix_definition,total_transaction_amount
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,26048.2
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,88758.23
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,212,RETURN OF FUGITIVES 0212,PVXX,payment voucher,70116.22
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PVXX,payment voucher,750
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,18459.1
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVXX,payment voucher,688
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,5535.38
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,1944080.18
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,410390.18
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,291990.98
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,1311668.15
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,3449.51
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,595
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,1845
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVMD,professional services,5250
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,73252.5
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,241760.49
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PCXX,petty cash,4789.05
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,82273.6
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,506025.57
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,PCXX,petty cash,93.61
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,246125.43
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,703.44
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,2537.7
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,811268.88
2017,11,11 POLICE,2,02 PURCHASE OF SERVICES,295,PURCHASE SERVICESIMPREST ADVANCES 0295,PCXX,petty cash,194.9
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,302,ANIMAL LIVESTOCK AND MARINE LIFE 0302,PCXX,petty cash,4351.31
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,302,ANIMAL LIVESTOCK AND MARINE LIFE 0302,VCXX,procurement,88550.49
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,303,BAKESHOP DINING ROOM AND KITCHEN 0303,PCXX,petty cash,49.46
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,2424
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,80206.8
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,24520
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PCXX,petty cash,1742.17
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,32551.18
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PCXX,petty cash,221.56
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PVXX,payment voucher,470
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,VCXX,procurement,12423.49
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,11319.53
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PVXX,payment voucher,37139.87
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,RPXX,reimbursable expense vouchers for City employees,5350.56
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,1451119.27
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,309,CORDAGE AND FIBERS 0309,VCXX,procurement,4991.25
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PCXX,petty cash,7024.34
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,47173.44
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PCXX,petty cash,3470.36
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,VCXX,procurement,25656.91
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,PCXX,petty cash,5079.48
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,PVXX,payment voucher,25863.49
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,VCXX,procurement,930987.87
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,1419.32
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,VCXX,procurement,192523.77
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,PCXX,petty cash,1826.33
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,6146.74
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,PCXX,petty cash,4361.41
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,PVXX,payment voucher,5219.07
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,VCXX,procurement,1134611.38
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PCXX,petty cash,2713.24
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,253957.13
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,319,NAUTICAL AND AERONAUTICAL 0319,PCXX,petty cash,265.18
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,319,NAUTICAL AND AERONAUTICAL 0319,VCXX,procurement,158190.19
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,19064.72
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,513823.69
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PCXX,petty cash,47.95
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,PCXX,petty cash,3323.46
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,548563.59
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PCXX,petty cash,434.72
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,211092.25
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,PCXX,petty cash,580.23
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,VCXX,procurement,6938.5
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,328,MOTOR VEHICLE PARTS AND ACCESSORIES 0328,VCXX,procurement,32047.39
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,329,TOBACCO PRODUCTS SMOKING ACCESS 0329,PCXX,petty cash,500
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,342,LIQUID PROPANE GAS LPG 0342,PCXX,petty cash,616.27
2017,11,11 POLICE,3,03 MATERIALS AND SUPPLIES,345,GASOLINE 0345,VCXX,procurement,49415.65
2017,11,11 POLICE,4,04 EQUIPMENT,401,AGRICULTURAL AND BOTANICAL 0401,PCXX,petty cash,301.9
2017,11,11 POLICE,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,7635.6
2017,11,11 POLICE,4,04 EQUIPMENT,411,GENERAL EQUIPMENT AND MACHINERY 0411,VCXX,procurement,839
2017,11,11 POLICE,4,04 EQUIPMENT,412,FIRE FIGHTING AND EMERGENCY 0412,VCXX,procurement,168133.15
2017,11,11 POLICE,4,04 EQUIPMENT,417,HOSPITAL AND LABORATORY 0417,VCXX,procurement,307684.65
2017,11,11 POLICE,4,04 EQUIPMENT,418,JANITORIAL AND LAUNDRY 0418,VCXX,procurement,2561.69
2017,11,11 POLICE,4,04 EQUIPMENT,419,NAUTICAL AND AERONAUTICAL 0419,VCXX,procurement,5539
2017,11,11 POLICE,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,PCXX,petty cash,311.08
2017,11,11 POLICE,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,74274
2017,11,11 POLICE,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,VCXX,procurement,708.4
2017,11,11 POLICE,4,04 EQUIPMENT,424,PRECISION PHOTOGRAPHIC AND ARTIST 0424,PCXX,petty cash,499.99
2017,11,11 POLICE,4,04 EQUIPMENT,424,PRECISION PHOTOGRAPHIC AND ARTIST 0424,VCXX,procurement,28370
2017,11,11 POLICE,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,PCXX,petty cash,115.34
2017,11,11 POLICE,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,PVXX,payment voucher,59697.01
2017,11,11 POLICE,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,221931.31
2017,11,11 POLICE,4,04 EQUIPMENT,428,VEHICLES  MOTOR AND MOTORLESS 0428,VCXX,procurement,235699.08
2017,11,11 POLICE,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,PCXX,petty cash,420
2017,11,11 POLICE,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,VCXX,procurement,67041.9
2017,11,11 POLICE,6,06 REAL PROPERTY,0610P,PROF SRVINTERIOR GEN'L CONSTRCT 0610P,PVMD,professional services,30152.49
2017,11,11 POLICE,6,06 REAL PROPERTY,0611P,PROF SRVROOF RECONSTRUCTION/MTL 0611P,PVMD,professional services,21773.52
2017,11,11 POLICE,6,06 REAL PROPERTY,0612P,PROF SRV  HVAC 0612P,PVMD,professional services,47596.51
2017,11,11 POLICE,6,06 REAL PROPERTY,0617P,PROF SRVELECT CONTROL EQUIP/WIRING0617P,PVMD,professional services,98554.83
2017,11,11 POLICE,6,06 REAL PROPERTY,0630P,PROF SRVEXTERIOR GEN'L CONSTRUCT 0630P,PVMD,professional services,40198.74
2017,11,11 POLICE,6,06 REAL PROPERTY,0670P,PROF SRVNEW & RECONSTRUCTED STRTS 0670P,PVMD,professional services,36579.74
2017,11,11 POLICE,6,06 REAL PROPERTY,610,INTERIORGEN BUILDING CONSTRUCTION 0610,PVMD,professional services,165755.49
2017,11,11 POLICE,6,06 REAL PROPERTY,610,INTERIORGEN BUILDING CONSTRUCTION 0610,VCXX,procurement,272777.86
2017,11,11 POLICE,6,06 REAL PROPERTY,611,ROOFING RECONSTRUCTION & MATERIALS 0611,VCXX,procurement,70818.3
2017,11,11 POLICE,6,06 REAL PROPERTY,614,PLUMBING 0614,VCXX,procurement,112781.63
2017,11,11 POLICE,6,06 REAL PROPERTY,617,ELECTRICAL CONTROL EQUIPMENT/WIRING 0617,PVMD,professional services,300000
2017,11,11 POLICE,6,06 REAL PROPERTY,617,ELECTRICAL CONTROL EQUIPMENT/WIRING 0617,VCXX,procurement,326714.33
2017,11,11 POLICE,6,06 REAL PROPERTY,630,EXTERIORGEN BUILDING CONSTRUCTION 0630,VCXX,procurement,363784.48
2017,11,11 POLICE,6,06 REAL PROPERTY,631,CONCRETE OR MASONRY IMPROVEMENTS 0631,PVMD,professional services,246108.45
2017,11,11 POLICE,6,06 REAL PROPERTY,671,CURBS & SIDEWALKS 0671,PVMD,professional services,15258.71
2017,11,11 POLICE,6,06 REAL PROPERTY,677,STREETS LIGHTING 0677,VCXX,procurement,55634.9
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,200,PURCHASE OF SERVICES CONTROL 0200,VCXX,procurement,26591.33
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,PCXX,petty cash,1585.8
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,PVXX,payment voucher,900
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,VCXX,procurement,10414
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,PVMD,professional services,39269117.58
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,1122002.61
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PCXX,petty cash,381.54
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVXX,payment voucher,1970.05
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,6270.38
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,59.15
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,1569.81
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,3851.09
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,8158.01
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PCXX,petty cash,350
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,PCXX,petty cash,100
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,152204.35
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,220,ELECTRIC CURRENTSTRUCTURES/STREETS 0220,PVMD,professional services,2956642.35
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,220,ELECTRIC CURRENTSTRUCTURES/STREETS 0220,VCXX,procurement,8958389.41
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,635.57
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVMD,professional services,482000
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVXX,payment voucher,21661.32
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,3159.15
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,3961559.6
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,57903.09
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,1003219.69
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,39095
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,2423.5
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,5504
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,255,DUES 0255,RPXX,reimbursable expense vouchers for City employees,2287.09
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS       0256,,,4096
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,4807
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVMD,professional services,7275
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,4250
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,18263.79
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PCXX,petty cash,2053.66
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,16771.97
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,1634460
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,4310
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,135
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,6255679.81
2017,12,12 STREETS,2,02 PURCHASE OF SERVICES,295,PURCHASE SERVICESIMPREST ADVANCES 0295,VCXX,procurement,2582.11
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,301,AGRICULTURAL AND BOTANICAL 0301,PCXX,petty cash,482.99
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,5079.73
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,1000
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,49.8
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PCXX,petty cash,2623.31
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PVXX,payment voucher,480
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,1697649.65
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PCXX,petty cash,167.4
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PVXX,payment voucher,3793.6
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,VCXX,procurement,2698448.76
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,7
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,218617.37
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PCXX,petty cash,2660.72
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,1218367.55
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PCXX,petty cash,516.59
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PVXX,payment voucher,460
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,VCXX,procurement,26859.02
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,VCXX,procurement,133878
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,641.26
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,VCXX,procurement,8288
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,314,FUEL  HEATING AND LIGHTING 0314,VCXX,procurement,174159.98
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,PCXX,petty cash,3555.33
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,454551.24
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,VCXX,procurement,15056
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PCXX,petty cash,1040.55
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,157131.79
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,2958.76
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,80490.03
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PCXX,petty cash,2669.26
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PVXX,payment voucher,2013.74
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,VCXX,procurement,132267.3
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,PCXX,petty cash,513
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,VCXX,procurement,8204.82
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,PCXX,petty cash,2861.83
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,41579.92
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PCXX,petty cash,747.54
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,40225.2
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,PCXX,petty cash,312.25
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,VCXX,procurement,5624.94
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,328,MOTOR VEHICLE PARTS AND ACCESSORIES 0328,VCXX,procurement,63499.65
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,335,LUBRICANTS 0335,PCXX,petty cash,515.74
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,335,LUBRICANTS 0335,VCXX,procurement,25760.89
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,342,LIQUID PROPANE GAS LPG 0342,PCXX,petty cash,986
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,342,LIQUID PROPANE GAS LPG 0342,VCXX,procurement,40725.04
2017,12,12 STREETS,3,03 MATERIALS AND SUPPLIES,345,GASOLINE 0345,PCXX,petty cash,20
2017,12,12 STREETS,4,04 EQUIPMENT,401,AGRICULTURAL AND BOTANICAL 0401,VCXX,procurement,5581.7
2017,12,12 STREETS,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,PCXX,petty cash,358
2017,12,12 STREETS,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,VCXX,procurement,8264.77
2017,12,12 STREETS,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,PCXX,petty cash,613.24
2017,12,12 STREETS,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,8488.75
2017,12,12 STREETS,4,04 EQUIPMENT,411,GENERAL EQUIPMENT AND MACHINERY 0411,VCXX,procurement,36651.8
2017,12,12 STREETS,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,1503.69
2017,12,12 STREETS,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,PCXX,petty cash,1966.25
2017,12,12 STREETS,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,VCXX,procurement,5574.54
